date,city,temp_max_c,temp_min_c,temp_avg_c,precipitation_mm,solar_radiation_mj_m2,wind_max_m_s,wind_avg_m_s
2015-07-13,부산,25.1,22.5,23.5,5.1,17.12,37.3,29.7
2015-07-13,서울,24.1,22.2,22.9,8.2,4.33,26.1,21.1
2015-07-13,인천,23.9,22.1,22.8,5.2,5.53,34.0,25.8
2015-07-14,대구,30.7,19.3,25.0,0.0,24.11,9.8,7.2
2015-07-14,부산,25.9,21.8,23.4,0.0,23.35,18.8,13.1
2015-07-14,서울,28.6,21.4,24.4,0.0,23.86,16.6,11.9
2015-07-14,인천,26.1,21.4,23.4,0.0,25.22,19.3,13.7
2015-07-15,대구,30.4,21.5,25.5,0.0,21.45,11.2,6.6
2015-07-15,부산,26.9,20.9,23.7,0.0,22.07,23.8,10.2
2015-07-15,서울,31.5,20.8,25.5,0.0,22.0,17.2,7.8
2015-07-15,인천,29.7,21.1,24.9,0.0,22.2,21.6,7.9
2015-07-16,대구,24.6,18.6,21.6,0.1,17.25,21.7,15.9
2015-07-16,부산,23.5,19.1,21.4,0.0,18.16,33.2,28.2
2015-07-16,서울,26.7,19.2,22.7,0.0,23.84,18.9,16.6
2015-07-16,인천,26.8,19.9,23.1,0.0,24.12,20.8,19.1
2015-07-17,대구,24.8,17.6,20.5,0.0,15.63,13.4,8.5
2015-07-17,부산,22.0,18.4,20.0,5.5,11.39,27.2,15.0
2015-07-17,서울,26.8,17.2,21.5,0.0,24.89,13.4,11.6
2015-07-17,인천,26.5,17.9,21.8,0.0,24.61,17.3,12.2
2015-07-18,대구,28.3,17.9,23.2,0.0,17.46,8.7,4.7
2015-07-18,부산,23.6,19.2,21.4,0.0,22.52,10.7,5.2
2015-07-18,서울,25.4,18.3,22.4,3.2,12.66,10.8,6.5
2015-07-18,인천,24.0,20.0,22.2,1.9,13.32,13.3,7.9
2015-07-19,대구,27.7,19.6,23.1,0.1,14.84,10.5,5.0
2015-07-19,부산,24.9,20.3,22.2,1.2,14.91,15.6,10.7
2015-07-19,서울,28.9,20.7,24.4,2.0,16.61,6.9,4.7
2015-07-19,인천,27.1,20.9,23.7,4.9,15.97,9.7,5.7
2015-07-20,대구,27.7,21.1,23.7,1.2,10.31,10.5,6.5
2015-07-20,부산,25.4,21.6,23.1,1.2,11.24,16.6,13.3
2015-07-20,서울,31.7,21.4,26.2,0.5,19.32,7.3,5.3
2015-07-20,인천,30.0,22.4,25.8,0.1,19.11,10.5,6.3
2015-07-21,대구,29.2,21.8,24.8,0.5,10.05,8.6,5.1
2015-07-21,부산,26.2,21.9,23.9,0.3,19.05,10.3,6.2
2015-07-21,서울,29.2,23.4,25.9,5.9,16.79,9.4,5.9
2015-07-21,인천,27.3,23.5,25.3,1.6,17.84,11.8,6.7
2015-07-22,대구,29.5,22.6,25.9,0.1,12.76,10.4,6.6
2015-07-22,부산,25.4,22.8,24.1,1.7,12.15,19.3,9.3
2015-07-22,서울,28.6,22.7,25.4,8.9,13.65,7.3,4.6
2015-07-22,인천,27.6,22.8,25.0,4.2,13.55,9.7,5.0
2015-07-23,대구,26.4,23.8,24.7,4.2,3.47,15.0,10.2
2015-07-23,부산,25.7,23.4,24.6,7.2,6.81,21.3,17.5
2015-07-23,서울,28.7,23.5,25.7,11.4,12.06,12.4,7.0
2015-07-23,인천,27.1,23.5,25.1,7.8,11.57,15.9,7.3
2015-07-24,대구,29.3,24.7,26.5,0.4,12.59,24.2,17.4
2015-07-24,부산,26.4,24.2,25.2,5.2,15.93,30.5,23.2
2015-07-24,서울,27.4,23.7,24.7,28.4,7.68,15.6,9.0
2015-07-24,인천,26.3,23.5,24.3,32.6,9.75,20.2,10.5
2015-07-25,대구,30.7,24.3,27.0,0.0,19.07,24.0,15.8
2015-07-25,부산,27.1,24.4,25.5,0.0,22.77,27.0,18.9
2015-07-25,서울,26.8,23.7,24.6,34.7,6.22,20.0,14.6
2015-07-25,인천,25.8,23.6,24.3,43.5,6.47,25.7,18.9
2015-07-26,대구,34.1,22.0,27.7,0.0,25.39,8.6,5.2
2015-07-26,부산,28.0,23.0,25.9,0.0,25.3,12.8,6.8
2015-07-26,서울,28.9,23.3,25.4,13.3,17.64,15.5,9.6
2015-07-26,인천,27.1,23.3,24.7,19.1,15.99,20.3,11.0
2015-07-27,대구,33.0,23.5,27.5,5.3,21.65,11.3,5.2
2015-07-27,부산,28.9,24.0,26.6,0.2,24.19,19.1,9.2
2015-07-27,서울,27.3,22.8,24.7,1.1,10.47,12.9,7.5
2015-07-27,인천,25.9,22.4,24.2,1.2,10.84,13.2,8.3
2015-07-28,대구,32.4,24.9,27.9,1.1,18.22,10.2,5.1
2015-07-28,부산,29.7,25.2,27.2,0.8,20.87,14.3,10.0
2015-07-28,서울,30.1,23.1,26.0,1.6,20.9,12.0,6.3
2015-07-28,인천,27.9,23.3,25.3,2.4,20.99,12.6,7.7
2015-07-29,대구,32.1,23.8,27.9,7.3,17.99,11.9,6.4
2015-07-29,부산,30.1,25.7,27.6,0.7,23.09,17.3,12.3
2015-07-29,서울,28.9,23.6,25.2,27.4,8.69,15.1,9.6
2015-07-29,인천,27.7,23.7,25.0,31.0,10.3,16.8,12.4
2015-07-30,대구,35.6,24.1,29.4,0.0,25.58,11.4,7.0
2015-07-30,부산,29.7,25.4,27.2,0.0,25.57,18.7,12.5
2015-07-30,서울,31.3,24.8,27.4,1.0,20.76,19.4,12.2
2015-07-30,인천,29.3,24.8,26.7,0.1,22.15,21.8,15.5
2015-07-31,대구,35.5,24.7,29.5,0.0,24.85,10.3,5.1
2015-07-31,부산,29.2,24.6,26.6,0.0,24.29,16.5,10.0
2015-07-31,서울,29.7,24.4,26.9,1.9,18.99,14.5,9.3
2015-07-31,인천,28.2,24.8,26.3,0.4,19.4,17.1,12.1
2015-08-01,대구,35.4,24.6,29.3,0.1,24.93,13.5,5.3
2015-08-01,부산,29.7,24.2,26.7,0.0,25.63,17.6,8.7
2015-08-01,서울,30.0,23.8,26.5,7.0,18.87,13.5,8.2
2015-08-01,인천,28.4,24.4,26.2,8.5,18.37,16.5,11.0
2015-08-02,대구,33.3,22.7,27.3,0.1,15.73,11.4,6.8
2015-08-02,부산,28.8,24.1,26.3,0.0,19.63,18.6,12.2
2015-08-02,서울,28.9,23.9,25.8,10.8,14.34,13.7,10.2
2015-08-02,인천,27.9,24.0,25.7,10.3,14.96,17.5,13.7
2015-08-03,대구,35.4,23.7,28.9,0.0,25.14,12.6,8.0
2015-08-03,부산,29.2,24.5,26.5,0.0,25.12,19.5,12.6
2015-08-03,서울,29.9,24.4,26.7,1.0,18.03,20.8,14.4
2015-08-03,인천,28.4,24.7,26.3,2.1,17.32,25.4,19.5
2015-08-04,대구,35.9,22.7,28.8,0.0,25.65,12.8,9.1
2015-08-04,부산,29.4,24.6,26.6,0.0,25.69,18.6,14.9
2015-08-04,서울,30.5,24.1,26.9,0.0,20.79,23.8,16.5
2015-08-04,인천,28.8,24.6,26.4,0.0,22.01,28.9,22.0
2015-08-05,대구,36.5,23.2,29.4,0.0,25.7,7.1,5.4
2015-08-05,부산,29.7,24.5,26.7,0.0,25.64,17.2,10.1
2015-08-05,서울,30.4,24.8,27.1,1.2,20.14,16.7,12.5
2015-08-05,인천,28.8,24.9,26.5,0.5,20.24,20.3,15.6
2015-08-06,대구,36.9,25.4,30.8,0.0,24.07,11.9,5.1
2015-08-06,부산,30.3,23.9,27.0,0.0,24.65,11.2,5.8
2015-08-06,서울,31.2,22.9,26.9,0.0,20.97,7.4,5.4
2015-08-06,인천,29.4,24.2,26.6,0.0,20.52,9.5,6.5
2015-08-07,대구,37.3,25.3,30.5,0.4,24.01,11.0,4.8
2015-08-07,부산,31.0,25.2,28.0,0.0,24.04,13.8,8.1
2015-08-07,서울,32.6,23.6,28.0,1.5,22.99,6.6,4.2
2015-08-07,인천,31.2,23.8,27.5,0.3,23.45,8.9,4.7
2015-08-08,대구,36.2,24.7,29.6,2.1,20.8,11.7,4.5
2015-08-08,부산,31.0,26.1,28.1,0.0,22.25,12.5,7.2
2015-08-08,서울,31.3,24.5,27.3,0.8,18.05,13.5,5.9
2015-08-08,인천,29.0,25.0,26.8,0.5,17.99,20.0,7.4
2015-08-09,대구,34.8,24.8,29.4,0.0,23.01,11.7,6.1
2015-08-09,부산,31.2,24.6,27.9,0.0,23.58,15.6,6.6
2015-08-09,서울,29.0,22.8,25.6,0.0,16.05,10.8,5.9
2015-08-09,인천,27.4,22.6,25.0,0.0,16.15,12.2,7.2
2015-08-10,대구,33.5,24.2,28.6,0.0,21.18,11.6,7.4
2015-08-10,부산,31.9,25.3,28.7,0.0,24.45,14.0,7.7
2015-08-10,서울,30.0,22.5,25.4,0.0,21.26,11.3,6.9
2015-08-10,인천,28.2,23.0,25.1,0.0,21.1,12.8,8.2
2015-08-11,대구,29.1,20.8,25.5,7.0,5.46,7.2,3.8
2015-08-11,부산,30.0,23.7,27.4,1.8,8.05,14.1,6.3
2015-08-11,서울,28.3,22.7,25.1,2.5,15.93,14.1,5.6
2015-08-11,인천,27.1,23.2,25.0,1.4,16.11,14.6,6.9
2015-08-12,대구,24.5,20.1,22.3,38.8,4.21,11.5,7.5
2015-08-12,부산,25.3,22.5,23.9,41.8,5.5,23.7,17.4
2015-08-12,서울,30.1,20.9,25.5,0.0,23.12,9.2,5.4
2015-08-12,인천,29.2,21.1,25.2,0.0,23.4,12.4,6.9
2015-08-13,대구,29.8,20.3,25.2,0.3,20.0,7.8,3.9
2015-08-13,부산,27.8,22.8,25.3,0.5,22.67,14.2,7.9
2015-08-13,서울,29.7,22.1,25.5,2.3,21.99,11.6,6.0
2015-08-13,인천,28.4,23.0,25.5,0.6,22.73,13.2,6.5
2015-08-14,대구,30.5,21.7,26.5,0.0,21.97,5.1,3.1
2015-08-14,부산,27.8,23.3,25.4,0.0,22.31,11.1,6.2
2015-08-14,서울,28.8,20.9,24.8,0.1,18.48,10.5,5.6
2015-08-14,인천,27.5,22.0,24.6,1.0,18.65,11.4,6.5
2015-08-15,대구,31.8,21.7,26.7,0.0,21.39,7.9,4.0
2015-08-15,부산,28.0,22.0,25.4,0.0,22.11,8.0,5.6
2015-08-15,서울,29.6,22.2,25.6,0.0,19.62,10.4,6.1
2015-08-15,인천,27.7,22.8,25.1,0.0,18.87,12.1,7.3
